ORIG_ID	SENTENCE
1156	Come è accaduto a Mehdi Zougah, cittadinə franco-tunisinə, arrestatə all'aeroporto di Tunisi l'11 agosto scorso.
1157	L'associazione civica RAID ATTAC Tunisia, ə cui dirigenti erano statə incarceratə all'inizio dell'anno, non è ancora stata riconosciuta.
1158	Quando ə militanti ed ə responsabili di queste associazioni vogliono riunirsi nel giorno dell'anniversario della Dichiarazione universale dei diritti umani, le loro case sono circondate dalla polizia e coloro che escono sono aggreditə per la strada da individui in borghese.
1159	Attivistə per i diritti umani, sindacalistə, accademicə, giornalistə e studenti riferiscono di continui soprusi da parte delle autorità.
1160	Ə appartenenti all'organizzazione vengono perseguitatə e, con un impiego sproporzionato di poliziottə, è stato loro impedito di incontrarsi e riunirsi.
1161	Nella settimana passata unə deə detenutə, Rached Jaidane, è finitə in coma.
1162	Lə giovane studente Béchir Habid sta facendo lo sciopero della fame dal 18 ottobre.
1163	Alla luce di questa preoccupazione nelle ultime settimane ho avuto due colloqui con lə presidente della Lega tunisina per i diritti umani.
1164	Il 9 aprile, davanti al carcere di Tunisi, ho visto centinaia di poliziottə impedire il raduno di solidarietà organizzato daə democraticə.
1165	L'aggressione quotidiana e il pestaggio di tuttə ə democraticə sono pratiche realmente generalizzate.
1166	Mi sono astenutə nella fase di votazione di questa risoluzione infinita sull'allargamento, in quanto sono del parere che con questa montagna di carta, in parte indigesta, sulla causa bella e importante, dal punto di vista politico, dell'ampliamento dell'Unione europea ad est e a sud il Parlamento non abbia reso un buon servizio.
1167	Nelle prossime settimane dovremo prendere atto dei risultati del dialogo tra ə due leader politicə, o della mancanza di tale dialogo.
1168	Naturalmente speriamo che ə leader politicə si incontrino e trovino una via d'uscita dall'attuale impasse; da parte nostra saremo prontə a sostenere qualsiasi utile forma di mediazione per scongiurare conflitti futuri.
1169	Parecchiə onorevoli deputatə hanno fatto riferimento alla situazione deə prigionierə in Turchia.
1170	Per questo motivo ringrazio tuttə ə collegə per l'apporto che hanno dato anche in fase di emendamenti e ə tecnicə della commissione perché sono statə elementi preziosi per portare in porto la risoluzione.
1171	Alcunə ricercatorə ritengono che l'essere umano potrebbe arrivare anche fino a 120 anni, ma che quasi sempre la morte sopraggiunge prima, perché un organo vitale del corpo cede.
1172	Tuttavia, come amicə nutriamo troppi dubbi sulla fondatezza della loro scelta per astenerci dal metterlə in guardia.
1173	È compito deə politicə garantire la parità nella vita lavorativa, visto che il mercato non ne è capace.
1174	Se ho letto bene, sono l'ultimə oratorə iscrittə a parlare.
1175	Senza volere, mi trovo ad essere l'ultimə oratorə del 2000.
1176	Concludendo, vorrei esprimere un sentito ringraziamento a tuttə ə collegə, a tuttə ə collaboratorə e allə Presidente.
1177	Colgo l'occasione per rivolgere il mio saluto aə anzianə e aə pensionatə dell'Estonia, augurandomi che si abbia cura della loro possibilità di vita all'interno dell'Unione europea.
1178	Al pari dellə relatorə, mi rallegro per i notevoli progressi compiuti dalla Lettonia negli ultimi mesi per rientrare nella prima ondata del prossimo ampliamento dell'Unione europea.
1179	solleva le questioni del ritorno deə profugə e del trasferimento deə colonə.
1180	Mi auguro quindi che ə onorevoli deputatə faranno tutto il possibile per incoraggiare il Parlamento europeo ad esprimere il proprio sostegno ai progressi del processo di conciliazione delle Nazioni Unite, basato sulla costante buona volontà di tutte le parti interessate, nonché per garantire che il Parlamento europeo non produca dichiarazioni o adotti posizioni che potrebbero andare contro tale processo.
1181	In qualità di membro della commissione parlamentare mista UE-Cipro, sono lietə di potermi esprimere sui progressi compiuti da Cipro nei negoziati per l'adesione all'Unione europea.
1182	Essa può aiutare a risolvere il problema del ritorno controllato deə profugə nonché quello del rimpatrio deə colonə e contribuire in larga misura allo sviluppo della parte settentrionale di Cipro, dopo la realizzazione dell'unificazione e la partenza dell'esercito turco.
1183	Come lə relatorə, anch'io mi compiaccio della decisione del Consiglio di Helsinki di non considerare la soluzione alla divisione dell'isola come una condizione indispensabile per l'adesione.
1184	Noi, in quanto rappresentanti elettə, ci sentiamo oltraggiatə dal fatto che 51 membri democraticamente eletti della NLD siano in carcere, vittime come James di abusi disumani e crudeli.
1185	Sono lietə che il documento che abbiamo davanti offra aə cittadinə una tutela maggiore rispetto a quella fornita dalla vigente direttiva sul principio della parità di trattamento, soprattutto per quanto concerne gli aspetti della formazione professionale, del lavoro e delle condizioni di lavoro.
1186	Sono lietə, inoltre, che sia stato affrontato anche il problema della discriminazione deə anzianə.
1187	È un fenomeno crescente ed è tanto più importante in quanto la quota di anzianə nella nostra società aumenta di continuo, senza dimenticare che la generazione di anzianə di oggi è la più vivace che ci sia mai stata.
1188	In seno alla commissione ho avuto occasione di far notare che ə espertə possono anche essere esternə alle ONG ed avere comunque un contributo da offrire.
1189	In molti casi ə giovani imprenditorə non sono informatə sulle possibilità di ottenere capitale di rischio.
1190	Penso soprattutto alle discriminazioni nei confronti deə cittadinə di paesi terzi, ma anche deə giovani figliə di immigratə.
1191	In primo luogo, rammento a tuttə ə collegə che abbiamo ottenuto una direttiva vigorosa contro la discriminazione fondata sulla razza, alla quale sono orgogliosə di aver contribuito in veste di correlatorə, intervenendo contro l'istigazione, a favore del diritto di ricorrere ad azioni legali, per conferire maggiore potere alle ONG e per invertire l'onere della prova.
1192	Non ignorate le vostre stesse parole negando aə non udenti, alle persone con difficoltà di apprendimento e alle organizzazioni autogestite di persone disabili persino la possibilità di sedere al tavolo delle trattative.
1193	Per me, come per ə miə collegə, è difficile in due minuti esprimersi in modo preciso su misure di tale importanza.
1194	In quanto laicə convintə, non posso quindi appoggiarla.
1195	Me ne congratulo con lə relatorə e, in conclusione, voterò a favore di queste relazioni, ad eccezione del punto che ho menzionato.
1196	Ho ancora una richiesta da rivolgere allə rappresentante della Commissione.
1197	Tuttavia la generosa idea di riconoscere ad ogni cittadinə la massima libertà possibile, purché compatibile con identiche esigenze di libertà deə altrə, si scontra tuttora con una serie di ostacoli, alcuni di fatto, altri di diritto.
1198	Mi atterrò a una categoria particolare: ə disabili.
1199	Sappiamo tuttə che si tratta di un aspetto molto importante, ma devo sottolineare che in alcuni Stati membri la raccolta di questo tipo di dati costituisce una violazione delle norme costituzionali in materia di tutela della privacy.
1200	È chiaro che molte armi si trovano nelle mani sbagliate a causa dell'attività deə mediatorə di armi.
1201	Sono rimastə sbalorditə scoprendo recentemente che solo nel sud-est dell'Inghilterra sono presenti circa 300 intermediariə di armi.
1202	Detto questo, essendo unə sognatorə con i piedi ben piantati per terra, non abbandono i sogni e cerco di operare per renderli concreti.
1203	Tuttavia, ritengo opportuno rivolgersi anche aə nostrə amicə israelianə per dire loro che un governo democratico e legittimamente costituito, come il governo israeliano, non può lottare a cannonate e con i carri armati contro bambinə e giovani che lanciano pietre.
1204	Signorə Commissariə, nella sua comunicazione sullo spazio europeo della ricerca ha fatto presente anche la scarsa mobilità deə ricercatorə e i problemi esistenti in Europa.
1205	È un gruppo costituito da rappresentanti deə Ministrə della ricerca, ma anche deə Ministrə degli affari sociali o degli interni, che si prefigge di rimuovere taluni ostacoli alla mobilità, come i problemi delle pensioni o quello della libera circolazione sul territorio europeo.
1206	Devo rendere conto del mio operato non solo alla Corte dei conti e aə contribuenti, ma innanzitutto al Parlamento europeo, che è incaricato di controllare e di approvare tale bilancio, e ritengo sia compito mio e mio dovere esporre la situazione nel momento che giudico opportuno e nella trasparenza, per rispetto nei confronti dell'autorità di bilancio costituita dal Parlamento europeo.
1207	Voglio essere chiarə e insisto su questo punto: la Commissione ha tentato più volte di incoraggiare gli Stati membri ad accordarsi sull'armonizzazione delle imposte di consumo proprio per evitare distorsioni degli scambi che possono emergere in conseguenza delle differenze tra tali imposte.
1208	Chiaramente, l'apertura al capitale di rischio esigerà un comportamento corretto da parte deə gestorə al fine di minimizzare gli eventuali rischi in cui si potrebbe incorrere.
1209	Spero di essere statə chiarə su questo punto.
1210	Ə parlamentari sono sicuramente al corrente del fatto che i Fondi strutturali, e questo rappresenta una novità, prevedono moltissimi stanziamenti per attività culturali, in quanto sia a me che allə Commissariə Barnier premeva che tali Fondi non venissero utilizzati solo per strade e aeroporti, bensì anche per le persone.
1211	Come ho già detto, ho chiesto aə miə funzionariə di individuare una soluzione che permetta l'impiego degli attuali stanziamenti a bilancio, ossia dei fondi stanziati per il 2000.
1212	Si tratta di bambinə sempre più spesso sfruttatə per le voglie di turistə e persone d'affari, spesso europeə.
1213	Sono lietə di poter assicurare all'onorevole parlamentare che tali norme non si applicheranno al consumo privato.
1214	Vorrei che lə Commissariə dicesse qualcosa in più al riguardo.
1215	Sono lietə di riferire che il comitato veterinario permanente responsabile in materia di sementi si è riunito più volte nei mesi di giugno, luglio e settembre per giungere a un accordo interinale tra gli Stati membri sul comportamento da tenere in situazioni di questo genere fino a quando non sarà approvata la normativa cui mi riferivo poco fa.
1216	Per quanto concerne le avvertenze da dare a genitorə e insegnanti ə cui figliə ed allievə utilizzano il computer, l'attuale normativa obbliga i produttori a fornire istruzioni per un uso sicuro dell'apparecchio se ritenute necessarie.
1217	Mi unisco allə onorevole parlamentare nell'esprimere la mia ammirazione per la NLD.
1218	Ad ogni modo se unə Commissariə desidera commentare adesso, ha la parola.
1219	Mi preoccupa particolarmente la notizia che alcunə esponenti del partito che attendevano Aung San Suu Kyi alla stazione di Rangoon due settimane fa sono statə assalitə e addirittura narcotizzatə prima di essere allontanatə dai locali della stazione.
1220	Fino a quando un regime di quel tipo adotterà un simile comportamento, ci sarebbe da stupirsi se qualcunə ritenesse sensato investire nel paese.
1221	Sono invece sempre dispostə a prendere in considerazione un'ulteriore azione politica dichiarativa.
1222	Moltə vivono in condizioni spaventose fuori del paese, in campi profugə, e altrə in condizioni analogamente penose nel paese.
1223	Sono statə unə deə 200 scrutinatorə, provenientə da 52 paesi.
1224	Vediamo ə trafficanti comprare in Europa orientale armi risalenti alla guerra fredda, inviarle nelle zone africane in guerra e creare in tal modo terribili sofferenze.
1225	Mi ha sorpreso scoprire che, in almeno una delle Istituzioni più piccole, lə controllorə finanziariə non effettuava audit nonostante il chiaro obbligo in tal senso contemplato dal regolamento finanziario.
1226	Non molto, di solito ə bambinə sanno maneggiarlo meglio deə adultə, e perciò dobbiamo davvero preoccuparci seriamente di come porre rimedio alla situazione.
1227	Inoltre mi pare ovvio che da solə non siamo in grado di combattere il problema, né come politicə né come tecnicə.
1228	Hanno anche detto che volevano vedere che effetto fa uccidere qualcunə.
1229	Ə leaders si occuperanno anche della lotta contro la delinquenza transnazionale, specialmente alla luce della recente tragedia di Dover.
1230	Ciò detto, questi dispositivi non possono né debbono esonerare emittenti ed educatorə dalle loro responsabilità.
1231	Sono statə insegnante per 16 anni e ora, quale parlamentare, trascorro molto tempo visitando scuole ed istituti e partecipando a conferenze, proprio per propugnare questo tipo d'azione.
1232	In quanto relatorə della commissione per le petizioni tengo a congratularmi con lə relatorə per l'eccellente relazione sulla mobilità di studenti, persone in fase di formazione e ricercatorə.
1233	È auspicabile che la Commissione rediga un inventario delle difficoltà incontrate daə cittadinə europeə, segnatamente in materia di libertà di soggiorno e di stabilimento, in particolare per quanto concerne il diritto di lavorare, studiare ed ottenere il riconoscimento delle proprie qualifiche in altri Stati membri.
1234	Per questi motivi dobbiamo eliminare gli ostacoli alla mobilità di studenti, volontariə, insegnanti e ricercatorə. Proprio così, anche deə ricercatorə.
1235	Le esperienze di mobilità di studenti ed insegnanti indicano che le vere difficoltà della mobilità riguardano tanto l'ambito della pubblica istruzione, bensì il comparto sociale, fiscale e l'accoglienza.
1236	È altresì importante l'attenzione rivolta nella relazione alla parità di trattamento di coloro che si trovano in una situazione di estrema vulnerabilità, come ə disabili.
1237	Inoltre, ə leaders discuteranno le implicazioni della nuova economia, della globalizzazione, delle esperienze tratte dalla crisi, della creazione di un'autostrada informatica transeuropea-asiatica per facilitare i contatti fra istituti di ricerca e discutere dell'impatto delle nuove tecnologie sulla vita economica, comprese le misure volte ad affrontare il divario sempre più crescente dovuto alle tecnologie digitali.
1238	Si tratta di un argomento molto sensibile perché, come ə miə collegə hanno già segnalato alla Commissione e al Consiglio, numerosi sono gli ostacoli frapposti alla mobilità di studenti, lettorə, persone in fase di formazione e volontariə all'interno della Comunità.
1239	Ciò significa in tutta evidenza che, a meno che non si prendano seri provvedimenti circa il finanziamento del programma ERASMUS ed il tipo di sostegno messo a disposizione deə studenti, si creerà una disparità fra coloro ə cui genitorə possono permettersi di inviarlə all'estero e coloro ə cui genitorə non possono fare altrettanto.
1240	Dev'esserci un controllo chiaro, una verifica, anche se a campione, e soprattutto una pagina web in cui ə studenti possano presentare i loro reclami.
1241	Non stiamo difendendo solo i diritti deə giovani, perché lo stesso si può dire riguardo aə ricercatorə.
1242	Alcunə paiono talvolta crederlo, anche fra ə nostrə collegə, ma non è così.
1243	Inoltre, ə leaders delibereranno su altre iniziative volte ad aumentare l'interscambio di studenti fra le regioni, ammodernare le strutture docenti, intensificare la cooperazione per lo sviluppo delle risorse umane e scambiare punti di vista sui recenti eventi sociopolitici.
1244	Anche nei paesi candidati andrebbe introdotta la figura dellə mediatorə per le pari opportunità.
1245	Il testo finale rifletterà la discussione fra ə leaders e si può affermare che finora è già stato compiuto un buon lavoro.
1246	Altrə oratorə lo hanno già detto: vogliamo un'azione politica.
1247	Sono statə relatorə a Pechino e correlatorə a New York.
1248	Spesso sono vittime di stupri e alcunə vengono costrettə a prostituirsi.
1249	Fornirò quindi risposte globali sui vari temi anziché rivolgermi singolarmente ad ognunə di voi.
1250	Ovviamente, e in veste di membro di un'associazione, poiché anch'io, al pari di moltə deputatə, ho alle spalle un percorso associativo di una trentina d'anni, so quanto i movimenti associativi, i movimenti femministi e i movimenti intellettuali hanno lavorato per far progredire tale questione e noi oggi ci ritroviamo a coprire un ruolo di responsabilità, un ruolo istituzionale.
1251	Sarò altrettanto chiarə oggi a nome della Presidenza.
1252	Occorre aiutare ə candidatə a mettersi al livello dell' acquis comunitario.
1253	Ma il tempo passa per tuttə: anche ə giovani diventano anzianə, anche ə ricercatorə giovani diventano anzianə e, si spera, pensionatə.
1254	Vi sono ancora molti modi per calpestare il diritto deə cittadinə alla libera circolazione.
1255	La mobilità all'interno dell'Unione europea è una delle condizioni imprescindibili affinché ə cittadinə europeə possano sentirsi membri di pieno diritto dell'Europa che si sta poco a poco costruendo.
1256	La mobilità riconosciuta a tuttə, compresə ə cittadinə di paesi terzi che risiedono legalmente sul territorio dell'Unione, ə studenti e ə professorə che seguono percorsi indipendenti (al di fuori dei programmi SOCRATE e LEONARDO), è uno dei valori fondamentali dell'Unione che devono essere affermati affinché i paesi candidati sappiano chiaramente a che "sorta" di Unione aderiranno.
1257	Sono un po' dispiaciutə per non aver avuto la possibilità di ottenere una maggioranza sull'esigenza di formulare un termine di prescrizione per la conservazione dei documenti.
1258	Non siamo riuscitə ad ottenere questo, ma siamo riuscitə, e questo mi ha fatto particolarmente piacere, a dire con chiarezza che, per quanto riguarda le comunità religiose, servono normative ad hoc, in quanto la gente dev'essere in grado di aderire all'idea, agli obiettivi di base di tali comunità.
1259	Ringrazio ə collegə per l'ottimo lavoro di squadra.
1260	Da quindici mesi sono deputatə al Parlamento europeo.
1261	Al di là delle loro posizioni diverse, hanno dimostrato che, quando un emendamento è giusto, chiunque ne sia l'autorə, loro lo approvano.
1262	Se tale direttiva fosse definitivamente adottata, spetterebbe allə datorə di lavoro accusatə dimostrare la propria innocenza e non all'accusatorə addurre prove a sostegno delle proprie rivendicazioni.
1263	Ə cristiano democraticə salutano in modo globalmente positivo la proposta di direttiva che stabilisce un quadro generale per la parità di trattamento in materia di occupazione e condizioni di lavoro.
1264	Mi sono astenutə dal voto sulla relazione van Hulten in quanto non ritengo opportuno moltiplicare le sedi di controllo all'interno delle Istituzioni europee.
1265	Sono moltə ə cittadinə europeə ad avere una cattiva immagine dell'Unione europea.
1266	Mi dichiaro a favore, ovviamente insieme a tuttə ə miə collegə, di una corretta gestione e di un adeguato controllo delle esportazioni di armi nell'Unione europea.
1267	Ə bambinə sono le prime vittime della violenza televisiva.
1268	Mi unisco ad altrə collegə nell'insistere su due preoccupazioni.
1269	Ə onorevoli deputatə sanno che la Commissione si impegna anche a lungo termine a favore deə rifugiatə e deə sfollatə afghanə.
1270	Sono statə rilasciatə anche altrə due cittadinə comunitariə.
1271	Condivido appieno quanto ha appena detto lə miə collega, l'onorevole Manuel Medina.
1272	Mi unisco alle parole di soddisfazione espresse daə due collegə miə compatriotə per la liberazione dellə gesuita spagnolə Alejandro Matos e di altrə cittadinə comunitariə.
1273	Come hanno già osservato ə variə oratorə, vi informo che in seguito alla buona notizia giunta dalla Colombia, e grazie all'accordo raggiunto tra i gruppi politici, le proposte di risoluzione su questo tema sono state ritirate.
1274	Tuttə noi, compresə ə collegə grecə, ci auguriamo che si giunga quanto prima ad una composizione di tale controversia.
1275	Infine, vorrei soffermarmi su un punto che normalmente non ritengo debba essere affrontato da un Parlamento europeo: il ruolo svolto da unə concittadinə.
1276	Il fatto che ə macedoni siano riuscitə a gestire internamente questa situazione è senza dubbio un risultato straordinario.
1277	La collaborazione fra ə cittadinə macedoni di origine slava anche, e in particolare, con la popolazione di lingua albanese, è un tema di grande importanza, che può riproporsi nella lotta per la realizzazione di un'importante iniziativa: l'università di Tetovo.
1278	Lo ha ammesso lə Ministrə, lo ha ammesso lə Primə ministrə ieri in parlamento e spero che lo ammetterà anche il gruppo socialista al Parlamento europeo.
1279	Desidero segnalare che oggi tuttə ə europarlamentari grecə hanno reagito a questa situazione.
1280	Non pensiamo che in Grecia vada tutto storto: ci sono infatti molte navi nuove e la stragrande maggioranza deə marittimə grecə svolge molto bene il proprio lavoro.
1281	Come rappresentante della Scozia, sono particolarmente triste e preoccupatə per questi eventi.
1282	Sono lietə che il governo greco nel frattempo abbia posto fine a questa deroga.
1283	Come hanno fatto altrə oratorə, vorrei esprimere la mia preoccupazione per quello che sta accadendo e dire che quando si parla di questa regione, si ha davvero l'impressione di camminare su un campo minato; non ci vorrà molto prima che ci possano essere reazioni a quasi qualsiasi cosa venga detta.
1284	È la rivolta deə palestinesi di Israele, che manifestano non solo in solidarietà con la propria gente ma per essere cittadinə con pieni diritti e non discriminatə in Israele.
1285	Credo altresì che sia una buona idea coinvolgere le ONG, il cosiddetto terzo settore e ə cittadinə dei paesi interessati.
1286	Tuttə ə poliziottə che dovevano proteggere l'edificio della televisione di Stato, attaccato daə oppositorə del regime, hanno deposto le armi. Successivamente hanno fraternizzato con ə dimostranti.
1287	L'Indonesia ha già al suo interno un milione di profugə, di cui 130.000 a Timor e 300.000 sulle isole Molucche.
1288	Siamo tuttə d'accordo sul fatto che la Croazia debba essere aiutata politicamente; ma, aiutare politicamente significa anche sostenere finanziariamente, in quanto la stabilità politica presuppone sempre una stabilità sociale ed economica.
1289	Come temevamo e avevamo immaginato sin dall'inizio, l'entità del danno, stando aə tecnicə e in base al tempo ormai trascorso, diviene sempre più grave.
1290	Numerosə collegə hanno cullato un grande sogno, e posso capirlo.
1291	Qualcunə desidera intervenire a favore di tale richiesta?
1292	La definirei addirittura una questione futile, trattandosi di dichiarazioni rilasciate da unə politicə in occasione di un programma televisivo sfociate in una querela priva di fondatezza e per giunta coperte dalla costituzione portoghese nonché dall'applicazione delle norme di diritto comunitario in materia di revoca dell'immunità parlamentare.
1293	Sono infatti convintə che l'Europa sarà 'sociale' solo se anche la politica economica, la politica della concorrenza, le azioni esterne e la discussione sull'ampliamento acquistano una dimensione sociale.
1294	Confidiamo che l'applicazione dell'agenda sociale dia modo aə cittadinə di sentirsi più vicinə all'Europa sociale e di sentire che l'Unione europea prenderà provvedimenti concreti per un costante aumento del livello di vita e non soltanto per garantire un livello minimo.
1295	La seconda è la seguente, se così posso esprimermi: l'assassinə torna sempre sul luogo del delitto.
1296	Per questo sono particolarmente lietə che sia qui oggi.
1297	Anche su questo sono soddisfattə di quanto dichiarato oggi da Nicole Péry.
1298	Non abbiamo il diritto di mancare a quest'appuntamento se non vogliamo deludere le aspettative di tuttə ə cittadinə e dei loro movimenti collettivi che sono fra i più mobilitati a favore della costituzione dell'Unione europea come comunità di cittadinə.
1299	Non è accettabile che a proposito degli interessi fra Asia e Europa siano sempre e soltanto i governi e ə funzionariə ad avere degli scambi, ai quali si aggiungono spesso anche il livello deə scienziatə e quello deə giornalistə.
1300	Anzi tutto ringrazio tuttə coloro che hanno contribuito alla discussione e poi, brevemente, desidero fare alcuni commenti.
1301	Credo che tuttə noi dovremo rallegrarci per l'arrivo di questa agenda sociale.
1302	Afferma inoltre che una vera democrazia presuppone che ogni cittadinə partecipi e sia rappresentatə in pari misura nel mondo economico, nelle dinamiche decisionali, nella vita sociale, nel mondo della cultura e nella società civile.
1303	Sono lietə peraltro che si preveda di organizzare meglio l'assistenza all'infanzia per facilitare l'equilibrio fra vita professionale e vita famigliare.
1304	Ci sono 300.000 profugə, probabilmente 10.000 mortə e decine di migliaia di feritə.
1305	Le sono molto gratə di aver toccato questo tema.
1306	Commissariə Monti, a nome deə radicali italianə vorrei ringraziare anch'io ə relatorə per il buon lavoro svolto nelle due relazioni che forniscono un giudizio lusinghiero sull'operato suo e della Direzione generale concorrenza.
1307	È vero, ma se ci si sforza di essere sincerə occorre anche riconoscere che spesso, nella nostra vita pubblica, ci siamo trovatə a difendere aiuti di Stato necessari a un'azienda magari per insediarsi nella nostra circoscrizione elettorale, o per evitare la chiusura.
1308	Di qui l'urgenza di una nuova disciplina che riconosca queste nuove possibilità offerte aə coltivatorə di vite europeə e, nello stesso tempo, si preoccupi della salvaguardia di vitigni tradizionali.
1309	Le elezioni sono senz'altro motivo di speranza per tuttə ə democraticə, ma al tempo stesso in Kosovo, in Bosnia e in Erzegovina si pone la questione della stabilità futura: la pace nei Balcani è fragile e dovremo essere prontə a intervenire con le risorse necessarie per garantire fin d'ora la ricostruzione e un futuro di stabilità nel quadro di procedure democratiche.
1310	Ricordo ancora perfettamente il sorriso di compatimento di quellə delegatə che avevano auspicato un ordine del giorno ambizioso per la Conferenza intergovernativa quando io, già nel febbraio di quest'anno, avevo invece fatto loro rilevare che ci si sarebbe dovutə ritenere fortunatə se si fosse riuscitə a giungere a una qualche soluzione sui ben noti left overs di Amsterdam.
1311	La questione è stata in parte risolta ad Amsterdam con l'articolo 189 del Trattato, che limita a 700 il numero di parlamentari europeə.
1312	Concludo con le questioni poste in pratica da tuttə ə oratorə relativamente al carattere vincolante della Carta, e vorrei farmi capire in merito con la massima chiarezza.
1313	Si tratta del primo testo dell'Unione europea che ə cittadinə possono consultare senza sentirsi completamente estraneə ai suoi contenuti.
1314	Nessunə in questo Parlamento potrebbe accettare che a Nizza non ci fosse accordo su questo.
1315	Ancora un sentito ringraziamento aə miə collegə per la collaborazione in sede di commissione!
1316	Coloro che, all'interno degli Stati membri più grandi, sono investitə di poteri decisionali a livello governativo, dovrebbero ricordare che chiedere l'approvazione deə cittadinə mediante referendum non è una questione puramente tecnica o un'operazione di routine burocratica.
1317	Ə dirigenti europeə non hanno formulato con chiarezza una visione.
1318	Ciò che è certo è che proprio in momenti difficili come questo si ha la misura della grandezza storica deə dirigenti politicə.
1319	Gli aiuti umanitari sono stati estesi aə profugə e a chi ha dovuto abbandonare la propria casa.
1320	Come ha fatto rilevare lə Commissariə Barnier, è quanto viene riconosciuto anche nel settore della politica regionale.
1321	La mia seconda considerazione riguarda il numero deə Commissariə.
1322	In qualsiasi alternativa, ogni paese avrà perlomeno unə Commissariə.
1323	Lə cittadinə interessatə a conoscere il funzionamento dell'Unione europea difficilmente si tufferà nella lettura del Trattato di Amsterdam ogni sera prima di addormentarsi.
1324	Ci occorre un testo dei Trattati che sia leggibile e, soprattutto, comprensibile per ə cittadinə.
1325	In caso contrario a mio avviso non sarà possibile realizzare un'Europa deə cittadinə.
1326	Finora nessunə è riuscitə a spiegarmi che cosa sia cambiato in tutto ciò da allora.
1327	Nessuno attribuirebbe all'attuale struttura dei Trattati carattere di esemplarità nel loro genere ed è nell'interesse deə politicə, deə amministratorə, deə operatorə e deə cittadinə semplificarne la struttura.
1328	Dobbiamo assolutamente tutelare la salute, la sicurezza e la fiducia deə pazienti, deə utenti e di terzə nonché fissare le condizioni di commercializzazione di questi prodotti.
1329	Inoltre proponiamo quale misura d'emergenza di destinare 3 milioni di euro alla retribuzione deə traduttorə free-lance.
1330	Durante la nostra discussione di bilancio di un anno fa, alcunə esponenti governativə degli Stati membri cercavano di darsi un profilo invocando la causa delle energie rinnovabili, mentre al contempo proponevano a questo Parlamento tagli consistenti al programma SAVE.
1331	Ə nostrə cittadinə e anche questo Parlamento sono stufə di questa politica fatta di sole parole!
1332	Mi pare confortante che insieme siamo riuscitə a salvare l'iniziativa a favore dell'impegno locale per l'occupazione, avviata l'anno scorso, in quanto questa iniziativa a livello comunale finanzia nuovi approcci nel settore della politica dell'occupazione, con la partecipazione di tutti i soggetti interessati, ivi comprese le organizzazioni non governative.
1333	Una volta che ci saremo assicuratə che quanto noi stanziamo a bilancio può anche essere effettivamente speso, allora potremo anche verificare se i nostri aiuti arrivano veramente a coloro che più ne hanno bisogno.
1334	Una delle massime responsabilità di ogni parlamento liberamente eletto è di tutelare gli interessi deə singolə cittadinə nei confronti del potere esecutivo.
1335	Ə migliori guardianə dei Trattati sono ə stessə cittadinə europeə.
1336	In Europa abbiamo bisogno di un maggior numero di imprenditorə che, a loro volta, diano lavoro a un maggior numero di addettə.
1337	È comunque una realtà che alcunə politicə europeə promettono finanziamenti che poi loro stessə o gli organismi in cui operano non mettono a disposizione.
1338	Nessunə deve sentirsi in un secondo vagone, dietro una specie di locomotiva.
1339	Oggetto: Violazione dei diritti umani e scioglimento dei gruppi paramilitari in Colombia. Negli ultimi mesi i gruppi paramilitari hanno intensificato le uccisioni di contadinə, giornalistə, sindacalistə, dirigenti politicə e difensorə dei diritti umani.
1340	È compito dellə presidente di seduta incanalare e trasmettere le interrogazioni; resta poi a discrezione dellə Presidente in carica del Consiglio come riflettervi o come rispondervi, a meno che i quesiti non siano assurdi o privi di ogni legame con l'argomento in esame.
1341	Si tratta del principio, ben noto aə economistə, della specializzazione di uno strumento rispetto a un obiettivo.
1342	Il mio compito è esprimermi a nome del Consiglio che riunisce ə Ministrə di quindici Stati membri dell'Unione europea.
1343	Commissariə, desidero innanzitutto complimentarmi con lə relatorə.
1344	Ci sono persone indigenti anche in Europa, fossero solo ə agricoltorə in pensione.
1345	Se ancora qualcunə ha dei dubbi, basta attenersi ai fatti.
1346	Inoltre, noi parlamentari dobbiamo anche affrontare la questione dello statuto deə assistenti.
1347	Se il Parlamento vuole fare in modo che la sua reputazione si basi sulla trasparenza, uno statuto per ə nostrə assistenti è uno strumento indispensabile.
1348	Possiamo essere trasparenti e responsabili solo se tuttə coloro a cui competono le decisioni adottano un approccio chiaro riguardo al bilancio e a ciò che sta dietro al bilancio.
1349	Sottolineo in particolare che dobbiamo farci carico del destino di tuttə ə cittadinə del paese, inclusə ə profugə (più di 500.000) che si trovano nella Repubblica federale jugoslava.
1350	Nessun altro paese ha accolto tantə rifugiatə.
1351	A questo proposito ritengo che dobbiamo comportarci da politicə; non possiamo pretendere di essere magə, in una situazione in cui potrebbero non esserci fondi sufficienti a far sì che le economie dei paesi dell'Europa centrale e orientale si sviluppino in modo tale da soddisfare le aspettative degli attuali Stati membri.
1352	Sono turbatə, e come membro di un gruppo che ha reminescenze del suo passato cristiano-democratico, vorrei che ci attenessimo alle parole del Vangelo: che il vostro sì sia sì, che il vostro no sia no.
1353	Non sono statə certo ə agricoltorə o ə poverə del Mediterraneo a decidere e a effettuare i bombardamenti della NATO, ma ora ne pagano il prezzo.
1354	Me ne rallegro molto e sono certə che presto libererà anche ə prigionierə politicə albanesi.
